"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16035","Clearwater County, ID","4,308","0","718","94","16.7","2.2","3,590","94","83.3","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16037","Custer County, ID","2,271","0","414","57","18.2","2.5","1,857","57","81.8","2.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16039","Elmore County, ID","15,962","0","2,810","387","17.6","2.4","13,152","387","82.4","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16041","Franklin County, ID","7,393","0","1,235","154","16.7","2.1","6,158","154","83.3","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16043","Fremont County, ID","7,223","0","1,347","166","18.6","2.3","5,876","166","81.4","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16045","Gem County, ID","9,627","0","1,875","227","19.5","2.4","7,752","227","80.5","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16047","Gooding County, ID","8,289","0","2,197","236","26.5","2.8","6,092","236","73.5","2.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16049","Idaho County, ID","8,190","0","1,615","193","19.7","2.4","6,575","193","80.3","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16051","Jefferson County, ID","15,984","0","3,047","367","19.1","2.3","12,937","367","80.9","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16053","Jerome County, ID","13,369","0","3,224","364","24.1","2.7","10,145","364","75.9","2.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16055","Kootenai County, ID","93,847","0","14,144","1,422","15.1","1.5","79,703","1,422","84.9","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16057","Latah County, ID","24,405","0","2,905","402","11.9","1.6","21,500","402","88.1","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16059","Lemhi County, ID","4,026","0","660","92","16.4","2.3","3,366","92","83.6","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16061","Lewis County, ID","1,940","0","371","48","19.1","2.5","1,569","48","80.9","2.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16063","Lincoln County, ID","3,023","0","773","89","25.6","2.9","2,250","89","74.4","2.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16065","Madison County, ID","25,260","0","3,424","540","13.6","2.1","21,836","540","86.4","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16067","Minidoka County, ID","11,470","0","2,804","321","24.4","2.8","8,666","321","75.6","2.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16069","Nez Perce County, ID","23,360","0","3,245","394","13.9","1.7","20,115","394","86.1","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16071","Oneida County, ID","2,286","0","384","53","16.8","2.3","1,902","53","83.2","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16073","Owyhee County, ID","6,455","0","1,899","196","29.4","3.0","4,556","196","70.6","3.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16075","Payette County, ID","12,938","0","2,384","285","18.4","2.2","10,554","285","81.6","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16077","Power County, ID","4,105","0","960","114","23.4","2.8","3,145","114","76.6","2.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16079","Shoshone County, ID","7,127","0","1,307","160","18.3","2.2","5,820","160","81.7","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16081","Teton County, ID","7,333","0","1,502","184","20.5","2.5","5,831","184","79.5","2.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16083","Twin Falls County, ID","48,461","0","8,852","951","18.3","2.0","39,609","951","81.7","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16085","Valley County, ID","6,252","0","1,010","139","16.2","2.2","5,242","139","83.8","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","16087","Washington County, ID","5,212","0","1,151","136","22.1","2.6","4,061","136","77.9","2.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17000","Illinois","7,702,390","0","764,848","17,481","9.9","0.2","6,937,542","17,481","90.1","0.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17001","Adams County, IL","37,095","0","2,516","347","6.8","0.9","34,579","347","93.2","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17003","Alexander County, IL","3,323","0","287","45","8.6","1.4","3,036","45","91.4","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17005","Bond County, IL","8,885","0","659","96","7.4","1.1","8,226","96","92.6","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17007","Boone County, IL","31,760","0","2,954","391","9.3","1.2","28,806","391","90.7","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17009","Brown County, IL","2,680","0","115","21","4.3","0.8","2,565","21","95.7","0.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17011","Bureau County, IL","18,678","0","1,558","198","8.3","1.1","17,120","198","91.7","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17013","Calhoun County, IL","2,688","0","191","29","7.1","1.1","2,497","29","92.9","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17015","Carroll County, IL","7,846","0","637","90","8.1","1.1","7,209","90","91.9","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17017","Cass County, IL","7,140","0","801","114","11.2","1.6","6,339","114","88.8","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17019","Champaign County, IL","129,615","0","9,398","1,182","7.3","0.9","120,217","1,182","92.7","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17021","Christian County, IL","18,341","0","1,323","183","7.2","1.0","17,018","183","92.8","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17023","Clark County, IL","8,961","0","629","94","7.0","1.0","8,332","94","93.0","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17025","Clay County, IL","7,466","0","599","89","8.0","1.2","6,867","89","92.0","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17027","Clinton County, IL","21,596","0","1,407","196","6.5","0.9","20,189","196","93.5","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17029","Coles County, IL","30,663","0","2,480","369","8.1","1.2","28,183","369","91.9","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17031","Cook County, IL","3,236,504","0","401,160","10,975","12.4","0.3","2,835,344","10,975","87.6","0.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17033","Crawford County, IL","10,301","0","747","106","7.3","1.0","9,554","106","92.7","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17035","Cumberland County, IL","6,295","0","464","67","7.4","1.1","5,831","67","92.6","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17037","DeKalb County, IL","63,935","0","5,032","683","7.9","1.1","58,903","683","92.1","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17039","De Witt County, IL","9,298","0","660","94","7.1","1.0","8,638","94","92.9","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17041","Douglas County, IL","11,087","0","1,355","179","12.2","1.6","9,732","179","87.8","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17043","DuPage County, IL","567,501","0","43,132","3,386","7.6","0.6","524,369","3,386","92.4","0.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17045","Edgar County, IL","10,013","0","707","101","7.1","1.0","9,306","101","92.9","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17047","Edwards County, IL","3,594","0","246","37","6.8","1.0","3,348","37","93.2","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17049","Effingham County, IL","19,999","0","1,411","207","7.1","1.0","18,588","207","92.9","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17051","Fayette County, IL","11,426","0","1,091","148","9.5","1.3","10,335","148","90.5","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17053","Ford County, IL","7,673","0","593","85","7.7","1.1","7,080","85","92.3","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17055","Franklin County, IL","22,030","0","1,809","239","8.2","1.1","20,221","239","91.8","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17057","Fulton County, IL","18,566","0","1,518","203","8.2","1.1","17,048","203","91.8","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17059","Gallatin County, IL","2,825","0","205","31","7.3","1.1","2,620","31","92.7","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17061","Greene County, IL","7,514","0","658","92","8.8","1.2","6,856","92","91.2","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17063","Grundy County, IL","30,918","0","1,709","232","5.5","0.8","29,209","232","94.5","0.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17065","Hamilton County, IL","4,592","0","324","50","7.1","1.1","4,268","50","92.9","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17067","Hancock County, IL","9,949","0","696","97","7.0","1.0","9,253","97","93.0","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17069","Hardin County, IL","2,202","0","200","30","9.1","1.4","2,002","30","90.9","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17071","Henderson County, IL","3,806","0","306","45","8.0","1.2","3,500","45","92.0","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17073","Henry County, IL","27,928","0","2,075","284","7.4","1.0","25,853","284","92.6","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17075","Iroquois County, IL","15,635","0","1,368","179","8.7","1.1","14,267","179","91.3","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17077","Jackson County, IL","35,404","0","3,394","515","9.6","1.5","32,010","515","90.4","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17079","Jasper County, IL","5,536","0","468","68","8.5","1.2","5,068","68","91.5","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17081","Jefferson County, IL","20,431","0","1,656","237","8.1","1.2","18,775","237","91.9","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17083","Jersey County, IL","12,713","0","779","114","6.1","0.9","11,934","114","93.9","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17085","Jo Daviess County, IL","11,351","0","874","118","7.7","1.0","10,477","118","92.3","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17087","Johnson County, IL","6,273","0","473","68","7.5","1.1","5,800","68","92.5","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17089","Kane County, IL","322,754","0","39,361","3,229","12.2","1.0","283,393","3,229","87.8","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17091","Kankakee County, IL","62,253","0","5,112","629","8.2","1.0","57,141","629","91.8","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17093","Kendall County, IL","78,475","0","5,838","775","7.4","1.0","72,637","775","92.6","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17095","Knox County, IL","26,395","0","2,125","296","8.1","1.1","24,270","296","91.9","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17097","Lake County, IL","418,812","0","38,271","3,114","9.1","0.7","380,541","3,114","90.9","0.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17099","La Salle County, IL","63,230","0","4,867","578","7.7","0.9","58,363","578","92.3","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17101","Lawrence County, IL","7,858","0","623","93","7.9","1.2","7,235","93","92.1","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17103","Lee County, IL","18,293","0","1,220","172","6.7","0.9","17,073","172","93.3","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17105","Livingston County, IL","19,535","0","1,283","176","6.6","0.9","18,252","176","93.4","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17107","Logan County, IL","14,381","0","1,005","141","7.0","1.0","13,376","141","93.0","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17109","McDonough County, IL","16,645","0","1,457","232","8.8","1.4","15,188","232","91.2","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17111","McHenry County, IL","190,995","0","16,251","1,647","8.5","0.9","174,744","1,647","91.5","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17113","McLean County, IL","103,856","0","6,723","889","6.5","0.9","97,133","889","93.5","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17115","Macon County, IL","58,376","0","4,143","527","7.1","0.9","54,233","527","92.9","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17117","Macoupin County, IL","26,332","0","1,869","239","7.1","0.9","24,463","239","92.9","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17119","Madison County, IL","159,987","0","11,698","1,353","7.3","0.8","148,289","1,353","92.7","0.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17121","Marion County, IL","21,231","0","1,771","241","8.3","1.1","19,460","241","91.7","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17123","Marshall County, IL","6,474","0","445","64","6.9","1.0","6,029","64","93.1","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17125","Mason County, IL","7,701","0","575","81","7.5","1.1","7,126","81","92.5","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17127","Massac County, IL","7,999","0","616","90","7.7","1.1","7,383","90","92.3","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17129","Menard County, IL","7,192","0","440","65","6.1","0.9","6,752","65","93.9","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17131","Mercer County, IL","8,858","0","555","80","6.3","0.9","8,303","80","93.7","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17133","Monroe County, IL","20,705","0","933","140","4.5","0.7","19,772","140","95.5","0.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17135","Montgomery County, IL","15,118","0","1,098","149","7.3","1.0","14,020","149","92.7","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17137","Morgan County, IL","18,341","0","1,199","176","6.5","1.0","17,142","176","93.5","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17139","Moultrie County, IL","8,152","0","816","120","10.0","1.5","7,336","120","90.0","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17141","Ogle County, IL","29,896","0","2,701","350","9.0","1.2","27,195","350","91.0","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17143","Peoria County, IL","104,251","0","8,936","1,054","8.6","1.0","95,315","1,054","91.4","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17145","Perry County, IL","10,856","0","735","107","6.8","1.0","10,121","107","93.2","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17147","Piatt County, IL","9,552","0","626","90","6.6","0.9","8,926","90","93.4","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","17149","Pike County, IL","8,568","0","730","102","8.5","1.2","7,838","102","91.5","1.2"
